category,defect_type,mask_file,image_height,image_width,total_pixels,defect_area_pixels,defect_area_percent
grid,metal_contamination,000_mask.png,1024,1024,1048576,2624,0.250244140625
grid,metal_contamination,001_mask.png,1024,1024,1048576,7452,0.7106781005859375
grid,metal_contamination,002_mask.png,1024,1024,1048576,4647,0.4431724548339844
grid,metal_contamination,003_mask.png,1024,1024,1048576,8548,0.8152008056640625
grid,metal_contamination,004_mask.png,1024,1024,1048576,4391,0.4187583923339844
grid,metal_contamination,005_mask.png,1024,1024,1048576,4072,0.388336181640625
grid,metal_contamination,006_mask.png,1024,1024,1048576,3131,0.2985954284667969
grid,metal_contamination,007_mask.png,1024,1024,1048576,1976,0.188446044921875
grid,metal_contamination,008_mask.png,1024,1024,1048576,4243,0.4046440124511719
grid,metal_contamination,009_mask.png,1024,1024,1048576,4249,0.4052162170410156
grid,metal_contamination,010_mask.png,1024,1024,1048576,5163,0.4923820495605469
grid,thread,000_mask.png,1024,1024,1048576,7354,0.7013320922851562
grid,thread,001_mask.png,1024,1024,1048576,14256,1.35955810546875
grid,thread,002_mask.png,1024,1024,1048576,15995,1.5254020690917969
grid,thread,003_mask.png,1024,1024,1048576,18349,1.7498970031738281
grid,thread,004_mask.png,1024,1024,1048576,32883,3.135967254638672
grid,thread,005_mask.png,1024,1024,1048576,15724,1.4995574951171875
grid,thread,006_mask.png,1024,1024,1048576,16043,1.5299797058105469
grid,thread,007_mask.png,1024,1024,1048576,33899,3.232860565185547
grid,thread,008_mask.png,1024,1024,1048576,37555,3.581523895263672
grid,thread,009_mask.png,1024,1024,1048576,16580,1.5811920166015625
grid,thread,010_mask.png,1024,1024,1048576,25467,2.428722381591797
hazelnut,crack,000_mask.png,1024,1024,1048576,66262,6.319236755371094
hazelnut,crack,001_mask.png,1024,1024,1048576,66479,6.339931488037109
hazelnut,crack,002_mask.png,1024,1024,1048576,13434,1.2811660766601562
hazelnut,crack,003_mask.png,1024,1024,1048576,22632,2.158355712890625
hazelnut,crack,004_mask.png,1024,1024,1048576,28420,2.7103424072265625
hazelnut,crack,005_mask.png,1024,1024,1048576,16317,1.5561103820800781
hazelnut,crack,006_mask.png,1024,1024,1048576,42808,4.082489013671875
hazelnut,crack,007_mask.png,1024,1024,1048576,234892,22.401046752929688
hazelnut,crack,008_mask.png,1024,1024,1048576,146408,13.962554931640625
hazelnut,crack,009_mask.png,1024,1024,1048576,251942,24.027061462402344
hazelnut,crack,010_mask.png,1024,1024,1048576,290021,27.658557891845703
hazelnut,crack,011_mask.png,1024,1024,1048576,80208,7.64923095703125
hazelnut,crack,012_mask.png,1024,1024,1048576,16584,1.581573486328125
hazelnut,crack,013_mask.png,1024,1024,1048576,16456,1.569366455078125
hazelnut,crack,014_mask.png,1024,1024,1048576,23082,2.2012710571289062
hazelnut,crack,015_mask.png,1024,1024,1048576,55765,5.318164825439453
hazelnut,crack,016_mask.png,1024,1024,1048576,30315,2.891063690185547
hazelnut,crack,017_mask.png,1024,1024,1048576,183595,17.508983612060547
hazelnut,cut,000_mask.png,1024,1024,1048576,4168,0.397491455078125
hazelnut,cut,001_mask.png,1024,1024,1048576,16388,1.5628814697265625
hazelnut,cut,002_mask.png,1024,1024,1048576,6489,0.6188392639160156
hazelnut,cut,003_mask.png,1024,1024,1048576,5618,0.5357742309570312
hazelnut,cut,004_mask.png,1024,1024,1048576,11200,1.068115234375
hazelnut,cut,005_mask.png,1024,1024,1048576,6586,0.6280899047851562
hazelnut,cut,006_mask.png,1024,1024,1048576,10732,1.0234832763671875
hazelnut,cut,007_mask.png,1024,1024,1048576,6952,0.662994384765625
hazelnut,cut,008_mask.png,1024,1024,1048576,21145,2.0165443420410156
hazelnut,cut,009_mask.png,1024,1024,1048576,10831,1.0329246520996094
hazelnut,cut,010_mask.png,1024,1024,1048576,6037,0.5757331848144531
hazelnut,cut,011_mask.png,1024,1024,1048576,6604,0.6298065185546875
hazelnut,cut,012_mask.png,1024,1024,1048576,8760,0.835418701171875
hazelnut,cut,013_mask.png,1024,1024,1048576,11223,1.0703086853027344
hazelnut,cut,014_mask.png,1024,1024,1048576,6144,0.5859375
hazelnut,cut,015_mask.png,1024,1024,1048576,9185,0.8759498596191406
hazelnut,cut,016_mask.png,1024,1024,1048576,8242,0.7860183715820312
hazelnut,hole,000_mask.png,1024,1024,1048576,14373,1.3707160949707031
hazelnut,hole,001_mask.png,1024,1024,1048576,4231,0.4034996032714844
hazelnut,hole,002_mask.png,1024,1024,1048576,7308,0.6969451904296875
hazelnut,hole,003_mask.png,1024,1024,1048576,9242,0.8813858032226562
hazelnut,hole,004_mask.png,1024,1024,1048576,11881,1.1330604553222656
hazelnut,hole,005_mask.png,1024,1024,1048576,12519,1.1939048767089844
hazelnut,hole,006_mask.png,1024,1024,1048576,13410,1.2788772583007812
hazelnut,hole,007_mask.png,1024,1024,1048576,2442,0.23288726806640625
hazelnut,hole,008_mask.png,1024,1024,1048576,5511,0.5255699157714844
hazelnut,hole,009_mask.png,1024,1024,1048576,9068,0.8647918701171875
hazelnut,hole,010_mask.png,1024,1024,1048576,14880,1.4190673828125
hazelnut,hole,011_mask.png,1024,1024,1048576,13478,1.2853622436523438
hazelnut,hole,012_mask.png,1024,1024,1048576,16808,1.602935791015625
hazelnut,hole,013_mask.png,1024,1024,1048576,24372,2.3242950439453125
hazelnut,hole,014_mask.png,1024,1024,1048576,27842,2.6552200317382812
hazelnut,hole,015_mask.png,1024,1024,1048576,6690,0.6380081176757812
hazelnut,hole,016_mask.png,1024,1024,1048576,30772,2.9346466064453125
hazelnut,hole,017_mask.png,1024,1024,1048576,26873,2.5628089904785156
hazelnut,print,000_mask.png,1024,1024,1048576,39682,3.7843704223632812
hazelnut,print,001_mask.png,1024,1024,1048576,26844,2.5600433349609375
hazelnut,print,002_mask.png,1024,1024,1048576,19830,1.8911361694335938
hazelnut,print,003_mask.png,1024,1024,1048576,18439,1.7584800720214844
hazelnut,print,004_mask.png,1024,1024,1048576,32196,3.0704498291015625
hazelnut,print,005_mask.png,1024,1024,1048576,17078,1.6286849975585938
hazelnut,print,006_mask.png,1024,1024,1048576,31697,3.0228614807128906
hazelnut,print,007_mask.png,1024,1024,1048576,21320,2.033233642578125
hazelnut,print,008_mask.png,1024,1024,1048576,28795,2.746105194091797
hazelnut,print,009_mask.png,1024,1024,1048576,30884,2.9453277587890625
hazelnut,print,010_mask.png,1024,1024,1048576,25541,2.435779571533203
hazelnut,print,011_mask.png,1024,1024,1048576,50619,4.827404022216797
hazelnut,print,012_mask.png,1024,1024,1048576,20185,1.9249916076660156
hazelnut,print,013_mask.png,1024,1024,1048576,20164,1.9229888916015625
hazelnut,print,014_mask.png,1024,1024,1048576,22566,2.1520614624023438
hazelnut,print,015_mask.png,1024,1024,1048576,15902,1.5165328979492188
hazelnut,print,016_mask.png,1024,1024,1048576,46948,4.4773101806640625
leather,color,000_mask.png,1024,1024,1048576,5092,0.4856109619140625
leather,color,001_mask.png,1024,1024,1048576,2186,0.20847320556640625
leather,color,002_mask.png,1024,1024,1048576,5790,0.5521774291992188
leather,color,003_mask.png,1024,1024,1048576,5320,0.507354736328125
leather,color,004_mask.png,1024,1024,1048576,7240,0.690460205078125
leather,color,005_mask.png,1024,1024,1048576,1999,0.19063949584960938
leather,color,006_mask.png,1024,1024,1048576,929,0.08859634399414062
leather,color,007_mask.png,1024,1024,1048576,2532,0.2414703369140625
leather,color,008_mask.png,1024,1024,1048576,13452,1.2828826904296875
leather,color,009_mask.png,1024,1024,1048576,4881,0.4654884338378906
leather,color,010_mask.png,1024,1024,1048576,1659,0.15821456909179688
leather,color,011_mask.png,1024,1024,1048576,2599,0.24785995483398438
leather,color,012_mask.png,1024,1024,1048576,2366,0.22563934326171875
leather,color,013_mask.png,1024,1024,1048576,3963,0.3779411315917969
leather,color,014_mask.png,1024,1024,1048576,2123,0.20246505737304688
leather,color,015_mask.png,1024,1024,1048576,8211,0.7830619812011719
leather,color,016_mask.png,1024,1024,1048576,1607,0.15325546264648438
leather,color,017_mask.png,1024,1024,1048576,9973,0.9510993957519531
leather,color,018_mask.png,1024,1024,1048576,1411,0.13456344604492188
leather,cut,000_mask.png,1024,1024,1048576,1329,0.12674331665039062
leather,cut,001_mask.png,1024,1024,1048576,4334,0.41332244873046875
leather,cut,002_mask.png,1024,1024,1048576,1042,0.09937286376953125
leather,cut,003_mask.png,1024,1024,1048576,12879,1.2282371520996094
leather,cut,004_mask.png,1024,1024,1048576,8283,0.7899284362792969
leather,cut,005_mask.png,1024,1024,1048576,2605,0.24843215942382812
leather,cut,006_mask.png,1024,1024,1048576,4798,0.45757293701171875
leather,cut,007_mask.png,1024,1024,1048576,4214,0.40187835693359375
leather,cut,008_mask.png,1024,1024,1048576,3763,0.3588676452636719
leather,cut,009_mask.png,1024,1024,1048576,1637,0.15611648559570312
leather,cut,010_mask.png,1024,1024,1048576,1782,0.16994476318359375
leather,cut,011_mask.png,1024,1024,1048576,2178,0.20771026611328125
leather,cut,012_mask.png,1024,1024,1048576,3265,0.3113746643066406
leather,cut,013_mask.png,1024,1024,1048576,6936,0.661468505859375
leather,cut,014_mask.png,1024,1024,1048576,3359,0.3203392028808594
leather,cut,015_mask.png,1024,1024,1048576,3973,0.3788948059082031
leather,cut,016_mask.png,1024,1024,1048576,7875,0.7510185241699219
leather,cut,017_mask.png,1024,1024,1048576,7382,0.7040023803710938
leather,cut,018_mask.png,1024,1024,1048576,17782,1.6958236694335938
leather,fold,000_mask.png,1024,1024,1048576,9203,0.8776664733886719
leather,fold,001_mask.png,1024,1024,1048576,9251,0.8822441101074219
leather,fold,002_mask.png,1024,1024,1048576,11006,1.0496139526367188
leather,fold,003_mask.png,1024,1024,1048576,13236,1.2622833251953125
leather,fold,004_mask.png,1024,1024,1048576,42444,4.0477752685546875
leather,fold,005_mask.png,1024,1024,1048576,44935,4.285335540771484
leather,fold,006_mask.png,1024,1024,1048576,20690,1.9731521606445312
leather,fold,007_mask.png,1024,1024,1048576,42878,4.089164733886719
leather,fold,008_mask.png,1024,1024,1048576,16262,1.5508651733398438
leather,fold,009_mask.png,1024,1024,1048576,71926,6.859397888183594
leather,fold,010_mask.png,1024,1024,1048576,38040,3.627777099609375
leather,fold,011_mask.png,1024,1024,1048576,13265,1.2650489807128906
leather,fold,012_mask.png,1024,1024,1048576,17588,1.6773223876953125
leather,fold,013_mask.png,1024,1024,1048576,8872,0.846099853515625
leather,fold,014_mask.png,1024,1024,1048576,17465,1.6655921936035156
leather,fold,015_mask.png,1024,1024,1048576,35628,3.3977508544921875
leather,fold,016_mask.png,1024,1024,1048576,34877,3.326129913330078
leather,glue,000_mask.png,1024,1024,1048576,17707,1.6886711120605469
leather,glue,001_mask.png,1024,1024,1048576,8369,0.7981300354003906
leather,glue,002_mask.png,1024,1024,1048576,5239,0.4996299743652344
leather,glue,003_mask.png,1024,1024,1048576,18346,1.7496109008789062
leather,glue,004_mask.png,1024,1024,1048576,1751,0.16698837280273438
leather,glue,005_mask.png,1024,1024,1048576,15419,1.4704704284667969
leather,glue,006_mask.png,1024,1024,1048576,7862,0.7497787475585938
leather,glue,007_mask.png,1024,1024,1048576,5041,0.4807472229003906
leather,glue,008_mask.png,1024,1024,1048576,8212,0.7831573486328125
leather,glue,009_mask.png,1024,1024,1048576,3755,0.3581047058105469
leather,glue,010_mask.png,1024,1024,1048576,3207,0.3058433532714844
leather,glue,011_mask.png,1024,1024,1048576,2737,0.2610206604003906
leather,glue,012_mask.png,1024,1024,1048576,6417,0.6119728088378906
leather,glue,013_mask.png,1024,1024,1048576,16759,1.5982627868652344
leather,glue,014_mask.png,1024,1024,1048576,5036,0.4802703857421875
leather,glue,015_mask.png,1024,1024,1048576,7059,0.6731986999511719
leather,glue,016_mask.png,1024,1024,1048576,9097,0.8675575256347656
leather,glue,017_mask.png,1024,1024,1048576,17716,1.6895294189453125
leather,glue,018_mask.png,1024,1024,1048576,5422,0.5170822143554688
leather,poke,000_mask.png,1024,1024,1048576,1608,0.153350830078125
leather,poke,001_mask.png,1024,1024,1048576,3685,0.3514289855957031
leather,poke,002_mask.png,1024,1024,1048576,4244,0.4047393798828125
leather,poke,003_mask.png,1024,1024,1048576,2677,0.2552986145019531
leather,poke,004_mask.png,1024,1024,1048576,2115,0.20170211791992188
leather,poke,005_mask.png,1024,1024,1048576,1919,0.18301010131835938
leather,poke,006_mask.png,1024,1024,1048576,3009,0.2869606018066406
leather,poke,007_mask.png,1024,1024,1048576,2298,0.21915435791015625
leather,poke,008_mask.png,1024,1024,1048576,2167,0.20666122436523438
leather,poke,009_mask.png,1024,1024,1048576,3357,0.3201484680175781
leather,poke,010_mask.png,1024,1024,1048576,2308,0.2201080322265625
leather,poke,011_mask.png,1024,1024,1048576,3422,0.32634735107421875
leather,poke,012_mask.png,1024,1024,1048576,4033,0.3846168518066406
leather,poke,013_mask.png,1024,1024,1048576,2415,0.23031234741210938
leather,poke,014_mask.png,1024,1024,1048576,2340,0.2231597900390625
leather,poke,015_mask.png,1024,1024,1048576,1730,0.16498565673828125
leather,poke,016_mask.png,1024,1024,1048576,2829,0.2697944641113281
leather,poke,017_mask.png,1024,1024,1048576,1730,0.16498565673828125
metal_nut,bent,000_mask.png,700,700,490000,23025,4.698979591836735
metal_nut,bent,001_mask.png,700,700,490000,8413,1.7169387755102041
metal_nut,bent,002_mask.png,700,700,490000,4763,0.9720408163265306
metal_nut,bent,003_mask.png,700,700,490000,9132,1.863673469387755
metal_nut,bent,004_mask.png,700,700,490000,7685,1.5683673469387756
metal_nut,bent,005_mask.png,700,700,490000,10851,2.214489795918367
metal_nut,bent,006_mask.png,700,700,490000,6810,1.389795918367347
metal_nut,bent,007_mask.png,700,700,490000,3458,0.7057142857142857
metal_nut,bent,008_mask.png,700,700,490000,9843,2.0087755102040816
metal_nut,bent,009_mask.png,700,700,490000,8317,1.69734693877551
metal_nut,bent,010_mask.png,700,700,490000,14140,2.8857142857142857
metal_nut,bent,011_mask.png,700,700,490000,7137,1.456530612244898
metal_nut,bent,012_mask.png,700,700,490000,11750,2.3979591836734695
metal_nut,bent,013_mask.png,700,700,490000,12146,2.4787755102040814
metal_nut,bent,014_mask.png,700,700,490000,5223,1.0659183673469388
metal_nut,bent,015_mask.png,700,700,490000,17589,3.5895918367346935
metal_nut,bent,016_mask.png,700,700,490000,8326,1.699183673469388
metal_nut,bent,017_mask.png,700,700,490000,9041,1.8451020408163266
metal_nut,bent,018_mask.png,700,700,490000,11889,2.426326530612245
metal_nut,bent,019_mask.png,700,700,490000,13930,2.842857142857143
metal_nut,bent,020_mask.png,700,700,490000,9625,1.9642857142857142
metal_nut,bent,021_mask.png,700,700,490000,9838,2.007755102040816
metal_nut,bent,022_mask.png,700,700,490000,6818,1.3914285714285715
metal_nut,bent,023_mask.png,700,700,490000,10494,2.1416326530612246
metal_nut,bent,024_mask.png,700,700,490000,9177,1.8728571428571428
metal_nut,color,000_mask.png,700,700,490000,2135,0.4357142857142857
metal_nut,color,001_mask.png,700,700,490000,2771,0.5655102040816327
metal_nut,color,002_mask.png,700,700,490000,5585,1.139795918367347
metal_nut,color,003_mask.png,700,700,490000,2367,0.48306122448979594
metal_nut,color,004_mask.png,700,700,490000,2212,0.45142857142857146
metal_nut,color,005_mask.png,700,700,490000,5610,1.1448979591836734
metal_nut,color,006_mask.png,700,700,490000,3820,0.7795918367346939
metal_nut,color,007_mask.png,700,700,490000,6865,1.4010204081632653
metal_nut,color,008_mask.png,700,700,490000,22563,4.60469387755102
metal_nut,color,009_mask.png,700,700,490000,8684,1.7722448979591836
metal_nut,color,010_mask.png,700,700,490000,16025,3.270408163265306
metal_nut,color,011_mask.png,700,700,490000,22001,4.49
metal_nut,color,012_mask.png,700,700,490000,32188,6.568979591836735
metal_nut,color,013_mask.png,700,700,490000,11259,2.2977551020408162
metal_nut,color,014_mask.png,700,700,490000,5992,1.2228571428571429
metal_nut,color,015_mask.png,700,700,490000,23333,4.761836734693878
metal_nut,color,016_mask.png,700,700,490000,12301,2.510408163265306
metal_nut,color,017_mask.png,700,700,490000,16277,3.3218367346938775
metal_nut,color,018_mask.png,700,700,490000,9301,1.8981632653061224
metal_nut,color,019_mask.png,700,700,490000,11183,2.282244897959184
metal_nut,color,020_mask.png,700,700,490000,17990,3.6714285714285713
metal_nut,color,021_mask.png,700,700,490000,13743,2.8046938775510206
metal_nut,flip,000_mask.png,700,700,490000,237351,48.438979591836734
metal_nut,flip,001_mask.png,700,700,490000,238718,48.71795918367347
metal_nut,flip,002_mask.png,700,700,490000,236355,48.23571428571429
metal_nut,flip,003_mask.png,700,700,490000,238487,48.67081632653061
metal_nut,flip,004_mask.png,700,700,490000,234904,47.9395918367347
metal_nut,flip,005_mask.png,700,700,490000,235361,48.03285714285715
metal_nut,flip,006_mask.png,700,700,490000,235543,48.07
metal_nut,flip,007_mask.png,700,700,490000,237959,48.56306122448979
metal_nut,flip,008_mask.png,700,700,490000,234449,47.84673469387755
metal_nut,flip,009_mask.png,700,700,490000,236366,48.23795918367347
metal_nut,flip,010_mask.png,700,700,490000,236323,48.229183673469386
metal_nut,flip,011_mask.png,700,700,490000,234959,47.95081632653061
metal_nut,flip,012_mask.png,700,700,490000,234723,47.902653061224484
metal_nut,flip,013_mask.png,700,700,490000,234720,47.90204081632653
metal_nut,flip,014_mask.png,700,700,490000,234692,47.89632653061224
metal_nut,flip,015_mask.png,700,700,490000,235892,48.14122448979592
metal_nut,flip,016_mask.png,700,700,490000,238493,48.67204081632653
metal_nut,flip,017_mask.png,700,700,490000,238751,48.724693877551026
metal_nut,flip,018_mask.png,700,700,490000,235196,47.99918367346939
metal_nut,flip,019_mask.png,700,700,490000,236666,48.299183673469386
metal_nut,flip,020_mask.png,700,700,490000,236216,48.20734693877551
metal_nut,flip,021_mask.png,700,700,490000,236046,48.172653061224494
metal_nut,flip,022_mask.png,700,700,490000,235963,48.15571428571428
metal_nut,scratch,000_mask.png,700,700,490000,9302,1.8983673469387754
metal_nut,scratch,001_mask.png,700,700,490000,34888,7.12
metal_nut,scratch,002_mask.png,700,700,490000,57360,11.706122448979592
metal_nut,scratch,003_mask.png,700,700,490000,21564,4.400816326530612
metal_nut,scratch,004_mask.png,700,700,490000,20249,4.132448979591836
metal_nut,scratch,005_mask.png,700,700,490000,14411,2.9410204081632654
metal_nut,scratch,006_mask.png,700,700,490000,14713,3.0026530612244895
metal_nut,scratch,007_mask.png,700,700,490000,27302,5.5718367346938775
metal_nut,scratch,008_mask.png,700,700,490000,34572,7.055510204081633
metal_nut,scratch,009_mask.png,700,700,490000,43222,8.820816326530611
metal_nut,scratch,010_mask.png,700,700,490000,58374,11.913061224489796
metal_nut,scratch,011_mask.png,700,700,490000,28948,5.907755102040816
metal_nut,scratch,012_mask.png,700,700,490000,60275,12.301020408163266
metal_nut,scratch,013_mask.png,700,700,490000,21399,4.3671428571428565
metal_nut,scratch,014_mask.png,700,700,490000,18253,3.7251020408163265
metal_nut,scratch,015_mask.png,700,700,490000,16077,3.2810204081632657
metal_nut,scratch,016_mask.png,700,700,490000,27129,5.536530612244897
metal_nut,scratch,017_mask.png,700,700,490000,23344,4.7640816326530615
metal_nut,scratch,018_mask.png,700,700,490000,19395,3.9581632653061223
metal_nut,scratch,019_mask.png,700,700,490000,27262,5.563673469387755
metal_nut,scratch,020_mask.png,700,700,490000,16654,3.3987755102040813
metal_nut,scratch,021_mask.png,700,700,490000,33969,6.932448979591836
metal_nut,scratch,022_mask.png,700,700,490000,36121,7.371632653061225
pill,color,000_mask.png,800,800,640000,426,0.0665625
pill,color,001_mask.png,800,800,640000,2894,0.45218749999999996
pill,color,002_mask.png,800,800,640000,3502,0.5471875
pill,color,003_mask.png,800,800,640000,3526,0.5509375000000001
pill,color,004_mask.png,800,800,640000,2462,0.3846875
pill,color,005_mask.png,800,800,640000,4710,0.7359374999999999
pill,color,006_mask.png,800,800,640000,1949,0.30453125
pill,color,007_mask.png,800,800,640000,819,0.12796875
pill,color,008_mask.png,800,800,640000,523,0.08171874999999999
pill,color,009_mask.png,800,800,640000,323,0.05046875000000001
pill,color,010_mask.png,800,800,640000,896,0.13999999999999999
pill,color,011_mask.png,800,800,640000,622,0.0971875
pill,color,012_mask.png,800,800,640000,583,0.09109375
pill,color,013_mask.png,800,800,640000,551,0.08609375000000001
pill,color,014_mask.png,800,800,640000,1874,0.29281250000000003
pill,color,015_mask.png,800,800,640000,438,0.0684375
pill,color,016_mask.png,800,800,640000,780,0.121875
pill,color,017_mask.png,800,800,640000,932,0.145625
pill,color,018_mask.png,800,800,640000,1166,0.1821875
pill,color,019_mask.png,800,800,640000,2814,0.43968749999999995
pill,color,020_mask.png,800,800,640000,1110,0.1734375
pill,color,021_mask.png,800,800,640000,1146,0.17906249999999999
pill,color,022_mask.png,800,800,640000,4440,0.69375
pill,color,023_mask.png,800,800,640000,3485,0.5445312499999999
pill,color,024_mask.png,800,800,640000,855,0.13359375
pill,combined,000_mask.png,800,800,640000,9947,1.55421875
pill,combined,001_mask.png,800,800,640000,18316,2.861875
pill,combined,002_mask.png,800,800,640000,6609,1.03265625
pill,combined,003_mask.png,800,800,640000,5799,0.9060937499999999
pill,combined,004_mask.png,800,800,640000,9526,1.4884375
pill,combined,005_mask.png,800,800,640000,8757,1.3682812500000001
pill,combined,006_mask.png,800,800,640000,25620,4.003125
pill,combined,007_mask.png,800,800,640000,8740,1.365625
pill,combined,008_mask.png,800,800,640000,7908,1.235625
pill,combined,009_mask.png,800,800,640000,17957,2.80578125
pill,combined,010_mask.png,800,800,640000,13425,2.09765625
pill,combined,011_mask.png,800,800,640000,7648,1.195
pill,combined,012_mask.png,800,800,640000,6348,0.9918750000000001
pill,combined,013_mask.png,800,800,640000,10381,1.62203125
pill,combined,014_mask.png,800,800,640000,6547,1.02296875
pill,combined,015_mask.png,800,800,640000,37533,5.86453125
pill,combined,016_mask.png,800,800,640000,17841,2.78765625
pill,contamination,000_mask.png,800,800,640000,4644,0.725625
pill,contamination,001_mask.png,800,800,640000,8254,1.2896875
pill,contamination,002_mask.png,800,800,640000,5693,0.88953125
pill,contamination,003_mask.png,800,800,640000,5385,0.8414062499999999
pill,contamination,004_mask.png,800,800,640000,4670,0.7296875
pill,contamination,005_mask.png,800,800,640000,4499,0.70296875
pill,contamination,006_mask.png,800,800,640000,5108,0.7981250000000001
pill,contamination,007_mask.png,800,800,640000,16247,2.53859375
pill,contamination,008_mask.png,800,800,640000,3129,0.48890625000000004
pill,contamination,009_mask.png,800,800,640000,5414,0.8459375
pill,contamination,010_mask.png,800,800,640000,13209,2.06390625
pill,contamination,011_mask.png,800,800,640000,10876,1.6993749999999999
pill,contamination,012_mask.png,800,800,640000,6065,0.9476562500000001
pill,contamination,013_mask.png,800,800,640000,4844,0.756875
pill,contamination,014_mask.png,800,800,640000,4219,0.65921875
pill,contamination,015_mask.png,800,800,640000,10880,1.7000000000000002
pill,contamination,016_mask.png,800,800,640000,9405,1.46953125
pill,contamination,017_mask.png,800,800,640000,6809,1.0639062499999998
pill,contamination,018_mask.png,800,800,640000,13759,2.14984375
pill,contamination,019_mask.png,800,800,640000,5231,0.81734375
pill,contamination,020_mask.png,800,800,640000,8113,1.26765625
pill,crack,000_mask.png,800,800,640000,6531,1.02046875
pill,crack,001_mask.png,800,800,640000,2691,0.42046875
pill,crack,002_mask.png,800,800,640000,6342,0.9909375
pill,crack,003_mask.png,800,800,640000,1930,0.3015625
pill,crack,004_mask.png,800,800,640000,4668,0.729375
pill,crack,005_mask.png,800,800,640000,9537,1.49015625
pill,crack,006_mask.png,800,800,640000,1947,0.30421875000000004
pill,crack,007_mask.png,800,800,640000,2893,0.45203125
pill,crack,008_mask.png,800,800,640000,6715,1.04921875
pill,crack,009_mask.png,800,800,640000,8969,1.40140625
pill,crack,010_mask.png,800,800,640000,12675,1.98046875
pill,crack,011_mask.png,800,800,640000,7161,1.11890625
pill,crack,012_mask.png,800,800,640000,2578,0.40281249999999996
pill,crack,013_mask.png,800,800,640000,1837,0.28703125
pill,crack,014_mask.png,800,800,640000,2100,0.328125
pill,crack,015_mask.png,800,800,640000,2335,0.36484375
pill,crack,016_mask.png,800,800,640000,2091,0.32671875
pill,crack,017_mask.png,800,800,640000,7025,1.09765625
pill,crack,018_mask.png,800,800,640000,7354,1.1490625
pill,crack,019_mask.png,800,800,640000,7277,1.13703125
pill,crack,020_mask.png,800,800,640000,4145,0.6476562499999999
pill,crack,021_mask.png,800,800,640000,2761,0.43140625
pill,crack,022_mask.png,800,800,640000,4440,0.69375
pill,crack,023_mask.png,800,800,640000,8421,1.31578125
pill,crack,024_mask.png,800,800,640000,3885,0.60703125
pill,crack,025_mask.png,800,800,640000,1205,0.18828124999999998
pill,faulty_imprint,000_mask.png,800,800,640000,5688,0.8887499999999999
pill,faulty_imprint,001_mask.png,800,800,640000,5009,0.78265625
pill,faulty_imprint,002_mask.png,800,800,640000,9312,1.455
pill,faulty_imprint,003_mask.png,800,800,640000,9437,1.47453125
pill,faulty_imprint,004_mask.png,800,800,640000,13668,2.135625
pill,faulty_imprint,005_mask.png,800,800,640000,28700,4.484375
pill,faulty_imprint,006_mask.png,800,800,640000,16662,2.6034375
pill,faulty_imprint,007_mask.png,800,800,640000,38536,6.02125
pill,faulty_imprint,008_mask.png,800,800,640000,19531,3.05171875
pill,faulty_imprint,009_mask.png,800,800,640000,9945,1.55390625
pill,faulty_imprint,010_mask.png,800,800,640000,21815,3.4085937500000005
pill,faulty_imprint,011_mask.png,800,800,640000,35179,5.49671875
pill,faulty_imprint,012_mask.png,800,800,640000,7305,1.14140625
pill,faulty_imprint,013_mask.png,800,800,640000,14672,2.2925
pill,faulty_imprint,014_mask.png,800,800,640000,8594,1.3428125000000002
pill,faulty_imprint,015_mask.png,800,800,640000,12676,1.980625
pill,faulty_imprint,016_mask.png,800,800,640000,26388,4.123125
pill,faulty_imprint,017_mask.png,800,800,640000,20884,3.263125
pill,faulty_imprint,018_mask.png,800,800,640000,15784,2.46625
pill,pill_type,000_mask.png,800,800,640000,259635,40.56796875
pill,pill_type,001_mask.png,800,800,640000,261853,40.91453125
pill,pill_type,002_mask.png,800,800,640000,259190,40.4984375
pill,pill_type,003_mask.png,800,800,640000,261575,40.87109375
pill,pill_type,004_mask.png,800,800,640000,261856,40.915
pill,pill_type,005_mask.png,800,800,640000,262423,41.00359375
pill,pill_type,006_mask.png,800,800,640000,260102,40.6409375
pill,pill_type,007_mask.png,800,800,640000,261004,40.781875
pill,pill_type,008_mask.png,800,800,640000,262050,40.9453125
pill,scratch,000_mask.png,800,800,640000,4847,0.75734375
pill,scratch,001_mask.png,800,800,640000,2628,0.41062499999999996
pill,scratch,002_mask.png,800,800,640000,20907,3.26671875
pill,scratch,003_mask.png,800,800,640000,4254,0.6646875
pill,scratch,004_mask.png,800,800,640000,23092,3.6081250000000002
pill,scratch,005_mask.png,800,800,640000,3026,0.47281249999999997
pill,scratch,006_mask.png,800,800,640000,2363,0.36921875000000004
pill,scratch,007_mask.png,800,800,640000,24200,3.78125
pill,scratch,008_mask.png,800,800,640000,36751,5.74234375
pill,scratch,009_mask.png,800,800,640000,61666,9.6353125
pill,scratch,010_mask.png,800,800,640000,7008,1.095
pill,scratch,011_mask.png,800,800,640000,6285,0.9820312499999999
pill,scratch,012_mask.png,800,800,640000,10111,1.5798437500000002
pill,scratch,013_mask.png,800,800,640000,29485,4.60703125
pill,scratch,014_mask.png,800,800,640000,49182,7.6846875
pill,scratch,015_mask.png,800,800,640000,5978,0.9340625
pill,scratch,016_mask.png,800,800,640000,4090,0.6390625
pill,scratch,017_mask.png,800,800,640000,8340,1.3031249999999999
pill,scratch,018_mask.png,800,800,640000,35095,5.48359375
